BPS Race,Gender,Grade,Date,Time,Absent?,Tardy?,Dismissed?,Reason,Excused?,Home Lang,Student No,Filter
White,M,8,11/27/2017,7:35 AM,FALSE,TRUE,FALSE,,FALSE,English,307113,Tardy
Black,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,348402,Absent
Black,F,7,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,318985,Absent
Hispanic,F,12,11/27/2017,7:45 AM,FALSE,TRUE,FALSE,,FALSE,English,326287,Tardy
Hispanic,F,11,11/27/2017,7:40 AM,FALSE,TRUE,FALSE,,FALSE,English,245845,Tardy
Hispanic,F,11,11/27/2017,9:24 AM,FALSE,FALSE,TRUE,,FALSE,English,258377,Present
Black,F,8,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,381479,Absent
Black,F,10,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,209285,Absent
Black,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,249393,Absent
Black,F,12,11/27/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,348379,Tardy
White,M,9,11/27/2017,10:42 AM,FALSE,FALSE,TRUE,Illness/Medical,TRUE,English,307252,Present
White,F,12,11/27/2017,7:51 AM,FALSE,TRUE,FALSE,,FALSE,English,257846,Tardy
Hispanic,M,8,11/27/2017,8:07 AM,FALSE,TRUE,FALSE,,FALSE,English,307114,Tardy
White,M,7,11/27/2017,Null,TRUE,FALSE,FALSE,Other,TRUE,English,364606,Absent
Hispanic,M,10,11/27/2017,7:27 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,Spanish,248214,Tardy
Other,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,220458,Absent
White,F,10,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,216635,Absent
Hispanic,F,7,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,316024,Absent
Hispanic,M,12,11/27/2017,7:27 AM,FALSE,TRUE,FALSE,,FALSE,English,257314,Tardy
Black,M,12,11/27/2017,Null,TRUE,FALSE,FALSE,Other,TRUE,English,348409,Absent
Black,F,10,11/27/2017,7:27 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,268934,Tardy
Black,F,9,11/27/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,311230,Tardy
Asian,M,12,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,Cantonese,304105,Absent
Hispanic,F,11,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,262078,Tardy
Asian,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Arabic,240937,Absent
Black,F,12,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,247372,Tardy
Hispanic,M,12,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,248560,Absent
Hispanic,M,8,11/27/2017,8:15 AM,FALSE,TRUE,FALSE,,FALSE,English,309642,Tardy
White,F,10,11/27/2017,8:01 AM,FALSE,TRUE,FALSE,,FALSE,English,297589,Tardy
Hispanic,M,12,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,257753,Absent
Hispanic,M,11,11/27/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,269348,Tardy
Black,F,8,11/27/2017,9:03 AM,FALSE,TRUE,FALSE,,FALSE,English,323038,Tardy
Black,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Other,243030,Absent
Black,M,9,11/27/2017,7:29 AM,FALSE,TRUE,FALSE,,FALSE,English,331895,Tardy
Asian,F,10,11/27/2017,7:30 AM,FALSE,TRUE,FALSE,,FALSE,Mandarin,308838,Tardy
Black,M,10,11/27/2017,7:33 AM,FALSE,TRUE,FALSE,,FALSE,English,258727,Tardy
Hispanic,F,11,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,247432,Tardy
Hispanic,M,7,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,308143,Tardy
White,F,12,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,348356,Tardy
Black,F,8,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,314336,Absent
Black,M,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,French,249039,Absent
White,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,258869,Absent
Black,M,11,11/27/2017,7:50 AM,FALSE,TRUE,FALSE,,FALSE,Cape Verdean,259455,Tardy
Hispanic,F,8,11/27/2017,9:03 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,298380,Tardy
Hispanic,F,8,11/27/2017,7:29 AM,FALSE,TRUE,FALSE,,FALSE,English,308638,Tardy
Hispanic,F,9,11/27/2017,8:13 AM,FALSE,TRUE,FALSE,,FALSE,English,371609,Tardy
Other,F,11,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,259325,Tardy
Black,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,267674,Absent
White,F,7,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,316648,Tardy
Hispanic,M,11,11/27/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,269931,Tardy
Asian,M,12,11/27/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,258587,Tardy
White,M,8,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,320392,Absent
White,F,12,11/27/2017,10:26 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,301630,Tardy
Hispanic,M,7,11/27/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,308716,Tardy
White,M,12,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,348347,Tardy
Asian,M,10,11/27/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,367459,Tardy
Black,F,8,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,311391,Absent
White,M,10,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,267589,Tardy
Hispanic,M,8,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,307969,Absent
Black,F,12,11/27/2017,9:39 AM,FALSE,TRUE,FALSE,,FALSE,Haitian,240903,Tardy
Hispanic,F,8,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,306650,Absent
White,M,12,11/27/2017,7:29 AM,FALSE,TRUE,FALSE,,FALSE,English,257691,Tardy
Hispanic,F,7,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,339328,Absent
Hispanic,M,11,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,259606,Absent
Asian,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,258900,Absent
Hispanic,F,12,11/27/2017,7:49 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,Spanish,260116,Tardy
White,F,9,11/27/2017,Null,TRUE,FALSE,FALSE,Other,TRUE,English,296605,Absent
Hispanic,F,12,11/27/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,236424,Tardy
Hispanic,M,11,11/27/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,261073,Tardy
Hispanic,F,11,11/27/2017,8:17 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,314118,Tardy
Black,F,11,11/27/2017,7:27 AM,FALSE,TRUE,FALSE,,FALSE,English,267116,Tardy
White,F,10,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,,FALSE,English,367451,Tardy
White,M,12,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,Other,967721,Tardy
White,F,8,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,316713,Absent
Asian,M,11,11/27/2017,9:16 AM,FALSE,TRUE,FALSE,,FALSE,English,268836,Tardy
Asian,F,9,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,301983,Tardy
Black,M,12,11/27/2017,8:54 AM,FALSE,TRUE,FALSE,,FALSE,English,251040,Tardy
White,M,8,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,388561,Absent
Black,M,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,215113,Absent
Black,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,348457,Absent
Hispanic,M,11,11/27/2017,7:31 AM,FALSE,TRUE,FALSE,,FALSE,English,214259,Tardy
Asian,F,12,11/27/2017,7:29 AM,FALSE,TRUE,FALSE,,FALSE,Vietnamese,301082,Tardy
Asian,F,11,11/27/2017,7:33 AM,FALSE,TRUE,FALSE,,FALSE,Vietnamese,249727,Tardy
White,F,7,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,316825,Absent
White,M,10,11/27/2017,7:27 AM,FALSE,TRUE,FALSE,,FALSE,Albanian,330893,Tardy
Asian,F,12,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,Mandarin,350345,Tardy
Hispanic,F,11,11/27/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,260568,Tardy
Black,M,12,11/27/2017,7:54 AM,FALSE,TRUE,FALSE,,FALSE,English,242430,Tardy
Nat. Amer.,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,245902,Absent
Black,M,12,11/27/2017,7:50 AM,FALSE,TRUE,FALSE,,FALSE,English,348380,Tardy
Black,M,9,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,268287,Tardy
White,M,8,11/27/2017,8:03 AM,FALSE,TRUE,FALSE,,FALSE,Albanian,319014,Tardy
Black,F,8,11/27/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,320670,Tardy
Black,F,8,11/27/2017,11:11 AM,FALSE,FALSE,TRUE,,FALSE,English,322946,Present
Hispanic,M,8,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,,FALSE,English,316672,Tardy
Black,M,7,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,329637,Absent
Black,F,9,11/27/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,381193,Tardy
Black,M,10,11/27/2017,9:15 AM,FALSE,TRUE,FALSE,,FALSE,English,258095,Tardy
Black,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,261745,Absent
Hispanic,M,9,11/27/2017,8:15 AM,FALSE,TRUE,FALSE,,FALSE,Haitian,269497,Tardy
Black,F,7,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,400561,Tardy
White,F,11,11/27/2017,8:52 AM,FALSE,TRUE,FALSE,,FALSE,Arabic,259056,Tardy
White,M,10,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,250886,Absent
White,M,9,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,250745,Absent
White,F,8,11/27/2017,7:40 AM,FALSE,TRUE,FALSE,,FALSE,English,268071,Tardy
Black,M,9,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,241957,Absent
Asian,M,10,11/27/2017,7:27 AM,FALSE,TRUE,FALSE,,FALSE,English,297308,Tardy
Black,F,9,11/27/2017,7:33 AM,FALSE,TRUE,FALSE,,FALSE,English,361936,Tardy
White,F,7,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,316677,Tardy
Hispanic,F,8,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,297192,Tardy
Black,M,11,11/27/2017,8:54 AM,FALSE,TRUE,FALSE,,FALSE,English,262843,Tardy
White,M,12,11/27/2017,7:29 AM,FALSE,TRUE,FALSE,,FALSE,English,348320,Tardy
White,M,9,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,297476,Tardy
Hispanic,M,9,11/27/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,312081,Tardy
Black,F,9,11/27/2017,9:20 AM,FALSE,TRUE,FALSE,,FALSE,English,341362,Tardy
Black,M,12,11/27/2017,8:20 AM,FALSE,TRUE,FALSE,,FALSE,English,259787,Tardy
Asian,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,257747,Absent
Asian,F,11,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,210832,Tardy
Other,F,8,11/27/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,380973,Tardy
Hispanic,F,7,11/27/2017,8:01 AM,FALSE,TRUE,FALSE,,FALSE,English,307929,Tardy
Black,F,8,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,319598,Absent
Black,M,9,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,298812,Absent
Other,F,11,11/27/2017,9:56 AM,,,,,,,,Present
Hispanic,F,10,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,,FALSE,English,367447,Tardy
White,M,11,11/27/2017,8:01 AM,FALSE,TRUE,FALSE,,FALSE,English,295753,Tardy
White,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,267644,Absent
Hispanic,F,11,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,340388,Tardy
White,F,10,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,357866,Absent
White,F,10,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,340832,Absent
White,F,12,11/27/2017,7:49 AM,FALSE,TRUE,FALSE,,FALSE,English,312064,Tardy
White,F,7,11/27/2017,10:31 AM,TRUE,TRUE,FALSE,Illness/Medical,TRUE,English,325348,Absent
Hispanic,F,10,11/27/2017,11:26 AM,FALSE,FALSE,TRUE,,FALSE,English,268519,Present
Hispanic,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,Bereavement,TRUE,English,258431,Absent
Black,M,12,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,236692,Absent
Hispanic,F,9,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,298661,Absent
Black,M,11,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,Somali,207164,Tardy
White,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,269534,Absent
White,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,258914,Absent
White,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,247822,Absent
Hispanic,F,11,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,360186,Tardy
Black,F,10,11/27/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,224189,Tardy
Asian,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,359294,Absent
Asian,M,11,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Vietnamese,338277,Absent
Asian,M,7,11/27/2017,7:35 AM,FALSE,TRUE,FALSE,,FALSE,English,400664,Tardy
Asian,F,8,11/27/2017,8:11 AM,FALSE,TRUE,FALSE,,FALSE,Vietnamese,309525,Tardy
Asian,M,11,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,Vietnamese,248915,Absent
Hispanic,M,9,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,303643,Tardy
Black,F,12,11/27/2017,8:44 AM,FALSE,TRUE,FALSE,,FALSE,Haitian,349071,Tardy
Black,M,12,11/27/2017,9:51 AM,FALSE,TRUE,FALSE,,FALSE,English,247602,Tardy
Hispanic,F,8,11/27/2017,7:32 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,315061,Tardy
White,F,9,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,296357,Absent
Black,M,11,11/27/2017,8:08 AM,FALSE,TRUE,FALSE,,FALSE,English,246546,Tardy
Hispanic,F,12,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,305143,Tardy
Hispanic,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Spanish,236471,Absent
White,M,12,11/27/2017,8:23 AM,FALSE,TRUE,FALSE,,FALSE,English,301397,Tardy
White,M,7,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,314897,Absent
White,M,11,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,,FALSE,English,246441,Tardy
Hispanic,M,12,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,,FALSE,English,248936,Tardy
Black,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,,TRUE,English,264646,Absent
Hispanic,F,9,11/27/2017,7:21 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,Spanish,296609,Tardy
Hispanic,F,12,11/27/2017,7:32 AM,FALSE,TRUE,FALSE,,FALSE,English,261609,Tardy
Black,F,12,11/27/2017,7:26 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,263208,Tardy
Asian,F,11,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,269485,Tardy
Hispanic,M,9,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,268178,Tardy
Hispanic,F,11,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,247313,Tardy
White,M,8,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,310646,Absent
White,M,12,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,348372,Tardy
Other,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,258828,Absent
White,F,10,11/27/2017,7:50 AM,FALSE,TRUE,FALSE,,FALSE,Polish,269743,Tardy
Black,M,12,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,244948,Absent
White,F,7,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,314714,Absent
Black,F,12,11/27/2017,7:49 AM,FALSE,TRUE,FALSE,,FALSE,English,313017,Tardy
Hispanic,M,11,11/27/2017,9:50 AM,FALSE,TRUE,FALSE,,FALSE,English,259049,Tardy
Hispanic,M,12,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,Spanish,229100,Absent
Hispanic,F,7,11/27/2017,7:25 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,317539,Tardy
White,F,12,11/27/2017,7:27 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,238956,Tardy
Hispanic,F,10,11/27/2017,9:52 AM,FALSE,FALSE,TRUE,,FALSE,Spanish,268695,Present
Hispanic,F,9,11/27/2017,7:43 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,382909,Tardy
White,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,269037,Absent
Black,F,9,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,308341,Absent
White,F,10,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,239598,Absent
White,M,11,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,259785,Absent
Black,F,11,11/27/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,253069,Tardy
Hispanic,F,8,11/27/2017,7:51 AM,FALSE,TRUE,FALSE,,FALSE,English,307643,Tardy
Hispanic,F,9,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,298456,Tardy
Hispanic,F,9,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,,FALSE,English,269487,Tardy
Black,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,249074,Absent
Nat. Amer.,M,11,11/27/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,260028,Tardy
White,F,9,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,328649,Absent
Hispanic,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,243153,Absent
White,F,10,11/27/2017,7:30 AM,FALSE,TRUE,FALSE,,FALSE,English,367416,Tardy
Hispanic,F,9,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,306952,Absent
Black,M,12,11/27/2017,12:41 PM,FALSE,FALSE,TRUE,,FALSE,English,348381,Present
Black,F,12,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,330479,Absent
White,F,12,11/27/2017,9:44 AM,TRUE,FALSE,TRUE,,FALSE,English,348465,Absent
White,M,12,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,330657,Absent
Hispanic,F,8,11/27/2017,9:03 AM,FALSE,TRUE,FALSE,,FALSE,English,388631,Tardy
White,M,10,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,260437,Absent
White,F,10,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,,FALSE,English,297748,Tardy
Black,F,11,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,244103,Absent
Asian,M,12,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,243312,Tardy
Asian,M,7,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,315175,Tardy
Hispanic,F,11,11/27/2017,10:43 AM,TRUE,TRUE,FALSE,Illness/Medical,TRUE,English,259554,Absent
White,F,8,11/27/2017,9:58 AM,FALSE,FALSE,TRUE,Illness/Medical,TRUE,English,307347,Present
Black,M,12,11/27/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,259344,Tardy
Hispanic,M,9,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,322519,Tardy
Asian,M,9,11/27/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,Vietnamese,296675,Tardy
White,F,12,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,Other,TRUE,English,238505,Tardy
Hispanic,F,10,11/27/2017,8:00 AM,FALSE,TRUE,FALSE,,FALSE,English,260449,Tardy
Asian,M,12,11/27/2017,11:36 AM,FALSE,FALSE,TRUE,,FALSE,English,259701,Present
Black,F,9,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,359657,Absent
Hispanic,F,11,11/27/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,267836,Tardy
Hispanic,M,11,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,247474,Tardy
Hispanic,F,7,11/27/2017,12:35 PM,FALSE,FALSE,TRUE,,FALSE,English,328073,Present
Hispanic,M,12,11/27/2017,9:10 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,Spanish,222199,Tardy
Hispanic,M,11,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,232569,Absent
White,M,7,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,317015,Tardy
Black,F,12,11/27/2017,10:20 AM,FALSE,TRUE,FALSE,,FALSE,English,367427,Tardy
Black,F,10,11/27/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,297796,Tardy
Black,M,7,11/27/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,359989,Tardy
White,F,8,11/27/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,316928,Absent
Black,F,8,11/27/2017,7:36 AM,FALSE,TRUE,FALSE,,FALSE,English,388672,Tardy
Other,M,9,11/27/2017,7:30 AM,FALSE,TRUE,FALSE,,FALSE,English,345449,Tardy
White,M,7,11/27/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,314316,Absent
Black,F,11,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,311866,Tardy
Black,M,8,11/27/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,311871,Tardy
White,F,9,11/27/2017,9:25 AM,FALSE,FALSE,TRUE,,FALSE,English,297204,Present
Hispanic,M,11,11/27/2017,7:50 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,263755,Tardy
Black,F,11,11/27/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,303567,Tardy
Hispanic,M,10,11/27/2017,7:28 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,267785,Tardy
White,F,7,11/27/2017,1:00 PM,FALSE,FALSE,TRUE,,FALSE,Albanian,327067,Present
Asian,M,12,11/27/2017,7:30 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,250577,Tardy
Black,F,12,11/22/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,Somali,308710,Tardy
Hispanic,M,11,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,258220,Absent
Hispanic,F,10,11/22/2017,7:44 AM,FALSE,TRUE,FALSE,,FALSE,English,301226,Tardy
Hispanic,F,9,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,297211,Absent
Black,F,10,11/22/2017,7:27 AM,FALSE,TRUE,FALSE,,FALSE,English,245448,Tardy
Hispanic,F,9,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,301876,Absent
Black,F,12,11/22/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,Somali,267154,Tardy
Hispanic,M,9,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,370416,Absent
Hispanic,F,8,11/22/2017,7:30 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,317880,Tardy
Black,F,12,11/22/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,249672,Absent
White,F,9,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,295994,Absent
Asian,F,12,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,260514,Absent
Hispanic,M,11,11/22/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,268692,Tardy
Black,F,12,11/22/2017,7:49 AM,FALSE,TRUE,FALSE,,FALSE,English,260239,Tardy
Hispanic,F,12,11/22/2017,7:28 AM,FALSE,TRUE,FALSE,,FALSE,English,260509,Tardy
Black,M,12,11/22/2017,7:30 AM,FALSE,TRUE,FALSE,,FALSE,English,258397,Tardy
Black,F,11,11/22/2017,7:55 AM,FALSE,TRUE,FALSE,,FALSE,English,258226,Tardy
White,F,12,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,Russian,260159,Absent
Hispanic,M,9,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,Spanish,267191,Absent
White,F,10,11/22/2017,8:09 AM,FALSE,TRUE,FALSE,,FALSE,English,301285,Tardy
Black,M,10,11/22/2017,7:53 AM,FALSE,TRUE,FALSE,,FALSE,English,388643,Tardy
Hispanic,M,12,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,Spanish,260666,Absent
White,M,8,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,307113,Absent
Hispanic,F,8,11/22/2017,7:32 AM,FALSE,TRUE,FALSE,,FALSE,English,298252,Tardy
Hispanic,F,12,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,Spanish,248986,Absent
Hispanic,M,12,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,241902,Absent
White,M,10,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,226777,Absent
Black,M,9,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,257505,Absent
White,F,7,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,392830,Absent
Hispanic,F,12,11/22/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,326287,Absent
